City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
467,Jutai,BR,-5.1833,-68.9,74.23,86,15,2.66,few clouds
468,Huarmey,PE,-10.0681,-78.1522,62.04,84,87,8.37,overcast clouds
469,Santa Marta,CO,11.2408,-74.199,84.97,75,40,8.99,scattered clouds
470,Tekkali,IN,18.6167,84.2333,82.74,77,100,2.62,overcast clouds
471,Oyama,JP,36.3,139.8,82.65,45,23,5.3,few clouds
472,San Patricio,US,28.017,-97.5169,84.29,68,0,6.64,clear sky
473,Ormara,PK,25.2088,64.6357,80.96,86,26,11.65,scattered clouds
474,Morondava,MG,-20.2833,44.2833,66.07,53,18,14.36,few clouds
475,Hofn,IS,64.2539,-15.2082,51.64,92,57,20.07,broken clouds
476,Maragogi,BR,-9.0122,-35.2225,73.09,78,10,6.62,clear sky
477,Peniche,PT,39.3558,-9.3811,63.88,87,6,20.74,clear sky
478,Mangai,CD,-4.05,19.5333,69.01,96,100,3.53,moderate rain
479,Sale,MA,34.0389,-6.8166,69.82,94,75,0.0,broken clouds
480,Rio Gallegos,AR,-51.6226,-69.2181,41.05,87,75,17.27,broken clouds
481,Kieta,PG,-6.2167,155.6333,84.87,68,91,6.53,light rain
482,Calvinia,ZA,-31.4707,19.776,48.9,59,62,4.85,broken clouds
483,Flinders,AU,-34.5833,150.8552,73.06,37,4,11.99,clear sky
484,Carutapera,BR,-1.195,-46.02,78.12,80,6,7.16,clear sky
485,Manta,EC,-0.95,-80.7333,73.18,88,90,13.8,overcast clouds
486,Lugazi,UG,0.3772,32.9197,62.28,97,100,4.52,overcast clouds
487,Edd,ER,13.9297,41.6925,86.99,61,48,5.84,scattered clouds
488,Olafsvik,IS,64.8945,-23.7142,47.16,71,97,9.84,overcast clouds
489,Touros,BR,-5.1989,-35.4608,77.9,76,7,16.78,clear sky
490,Derzhavinsk,KZ,51.1,66.3167,40.21,73,4,13.02,clear sky
491,Rock Sound,BS,24.9,-76.2,83.3,74,7,9.69,clear sky
492,Raudeberg,NO,61.9875,5.1352,55.2,83,91,9.33,overcast clouds
493,Tigil,RU,57.8,158.6667,61.0,50,100,4.85,overcast clouds
494,Am Timan,TD,11.0297,20.2827,72.9,79,100,3.27,overcast clouds
495,Columbia,US,34.0007,-81.0348,76.21,90,66,3.67,broken clouds
496,Bell Ville,AR,-32.6259,-62.6887,62.08,61,0,9.98,clear sky
497,Arteaga,MX,18.4667,-102.4167,65.43,99,100,2.91,overcast clouds
498,La Brea,HN,15.8,-85.9667,77.11,93,100,3.11,overcast clouds
499,Uhlove,UA,44.8215,33.6045,68.58,83,100,10.13,overcast clouds
500,Moron,AR,-34.6534,-58.6198,62.02,94,0,4.0,light rain
501,Kambove,CD,-10.8764,26.5969,64.27,49,1,5.39,clear sky
502,Aksakovo,BG,43.25,27.8167,62.1,67,0,3.44,clear sky
503,La Grande,US,45.3246,-118.0877,56.59,72,67,3.78,light rain
504,Saint-Augustin,CA,51.226,-58.6502,53.82,76,95,7.49,overcast clouds
505,Sakakah,SA,29.9697,40.2064,78.37,28,0,7.63,clear sky
506,Lima,PE,-12.0432,-77.0282,58.14,82,90,6.91,overcast clouds
507,Ekibastuz,KZ,51.6667,75.3667,47.35,63,53,21.88,broken clouds
508,Gat,IL,31.61,34.7642,73.4,69,0,4.25,clear sky
509,Balkanabat,TM,39.5108,54.3671,73.71,77,8,9.44,clear sky
510,Rapallo,IT,44.3511,9.2297,73.56,93,79,1.99,broken clouds
511,Russell,US,32.3502,-85.1999,73.96,91,20,0.0,few clouds
512,Senneterre,CA,48.3835,-77.2328,50.22,87,94,2.8,overcast clouds
513,Kashima,JP,33.1061,130.0906,82.09,57,5,6.73,clear sky
514,Oussouye,SN,12.485,-16.5469,77.45,89,100,0.96,moderate rain
515,Baghdad,IQ,33.3406,44.4009,80.51,32,0,10.36,clear sky
516,Yazoo City,US,32.8551,-90.4056,79.5,93,31,6.73,scattered clouds
517,Aswan,EG,24.0934,32.907,78.1,31,0,10.36,clear sky
518,Rach Gia,VN,10.0167,105.0833,82.35,71,98,12.44,overcast clouds
519,Griffith,US,41.5284,-87.4237,69.94,83,1,1.01,clear sky
520,Riohacha,CO,11.5444,-72.9072,81.73,74,2,11.65,clear sky
521,Poum,NC,-20.2333,164.0167,71.01,62,1,5.3,clear sky
522,Talara,PE,-4.5772,-81.2719,64.45,86,10,16.4,clear sky
523,Ballina,AU,-28.8667,153.5667,78.98,62,40,16.11,scattered clouds
524,Harrismith,ZA,-28.2728,29.1295,45.43,67,0,4.72,clear sky
525,Kamenka,RU,51.3223,42.7678,48.04,48,100,11.77,light rain
526,Morro Bay,US,35.3658,-120.8499,62.24,83,4,3.0,clear sky
527,Chifeng,CN,42.2683,118.9636,65.26,44,100,1.23,overcast clouds
528,North Bend,US,43.4065,-124.2243,62.51,87,90,11.5,overcast clouds
529,Tommot,RU,58.9564,126.2925,45.84,59,49,11.52,scattered clouds
530,Olinda,BR,-8.0089,-34.8553,76.73,65,40,10.36,scattered clouds
531,San Fernando,PH,15.0286,120.6898,82.49,83,99,2.75,overcast clouds
532,Darhan,MN,49.4867,105.9228,62.92,61,16,3.8,few clouds
533,Pozo Colorado,PY,-23.4923,-58.7972,84.78,32,48,5.17,scattered clouds
534,Srednekolymsk,RU,67.45,153.6833,37.63,44,40,19.13,scattered clouds
535,San Francisco Del Mar,MX,16.2333,-94.65,82.58,80,43,12.8,scattered clouds
536,Nizhniy Tsasuchey,RU,50.5167,115.1333,56.68,53,7,7.67,clear sky
537,Asifabad,IN,19.3667,79.2833,80.26,75,100,2.71,overcast clouds
538,Werda,BW,-25.2667,23.2833,55.89,66,7,9.73,clear sky
539,Muroto,JP,33.2833,134.15,86.04,69,9,3.0,clear sky
540,Grafton,US,42.207,-71.6856,69.31,86,83,4.0,broken clouds
541,Tubuala,PA,9.5167,-79.0333,77.11,83,100,8.28,overcast clouds
542,Ornes,NO,66.8689,13.7078,49.03,69,100,9.33,overcast clouds
543,Juneau,US,58.3019,-134.4197,55.45,82,75,9.22,broken clouds
544,Lingyuan,CN,41.24,119.4011,68.49,52,100,3.09,overcast clouds
545,Aviles,ES,43.5547,-5.9248,58.39,77,0,9.22,clear sky
546,Ginir,ET,7.1333,40.7,59.2,85,87,3.74,overcast clouds
547,Lokosovo,RU,61.1333,74.8167,34.41,97,100,13.13,light rain
548,Aldan,RU,58.6031,125.3894,40.24,69,74,10.56,broken clouds
549,Mitsamiouli,KM,-11.3847,43.2844,77.72,73,9,16.46,clear sky
550,Bridlington,GB,54.0831,-0.1919,64.58,85,100,13.67,overcast clouds
551,Half Moon Bay,US,37.4636,-122.4286,67.91,86,90,5.75,fog
552,Villa Carlos Paz,AR,-31.4241,-64.4978,58.89,78,0,1.99,clear sky
553,Batavia,US,41.85,-88.3126,69.76,72,1,1.01,clear sky
554,Porto Santo,PT,33.072,-16.3415,71.51,73,75,9.22,broken clouds
555,Friesach,AT,46.9553,14.4058,47.7,91,7,2.93,clear sky
556,Port Hedland,AU,-20.3167,118.5667,89.65,11,2,11.5,clear sky
557,Marystown,CA,47.1666,-55.1483,59.04,92,100,8.01,overcast clouds
558,Bud,US,39.447,-86.1758,75.04,87,100,3.13,overcast clouds
559,Sayat,TM,38.7839,63.8803,62.47,19,0,14.61,clear sky
560,Quatre Cocos,MU,-20.2078,57.7625,70.09,81,46,11.36,light rain
561,Iquique,CL,-20.2208,-70.1431,59.04,79,88,3.24,overcast clouds
562,Yuanping,CN,38.7153,112.7575,59.52,90,100,2.08,overcast clouds
563,Ulaangom,MN,49.9811,92.0667,64.15,31,0,4.81,clear sky
564,Moree,AU,-29.4667,149.85,71.62,37,0,5.75,clear sky
565,Luau,AO,-10.7073,22.2247,66.61,70,83,2.68,broken clouds
566,San Pedro,PH,14.35,121.0167,81.63,84,90,4.61,overcast clouds
567,Makhachkala,RU,42.9764,47.5024,60.78,74,55,9.53,broken clouds
568,Faya,SA,18.3851,42.4509,64.51,22,50,3.87,scattered clouds
569,Nabire,ID,-3.3667,135.4833,81.41,82,100,2.17,overcast clouds
570,Oxbow,CA,49.2333,-102.1676,75.15,53,56,13.69,broken clouds
571,Sfantu Gheorghe,RO,45.8667,25.7833,51.26,84,37,3.04,scattered clouds
572,Lata,PT,40.1629,-8.3327,60.82,95,7,2.37,clear sky
573,Maumere,ID,-8.6199,122.2111,84.06,60,65,0.96,broken clouds
574,Kosikha,RU,53.3617,84.5822,48.97,48,74,11.52,broken clouds
575,Tautira,PF,-17.7333,-149.15,78.82,80,67,18.63,light rain
576,Fare,PF,-16.7,-151.0167,77.85,76,4,17.72,light rain
577,Humaita,BR,-7.5061,-63.0208,72.82,95,69,2.71,broken clouds
578,Dolinsk,RU,47.35,142.8,64.26,45,24,11.1,few clouds
579,Ostrovnoy,RU,68.0531,39.5131,36.57,79,8,2.75,clear sky
580,Chase,CA,50.8165,-119.6857,62.35,64,61,3.47,broken clouds
581,Sulphur,US,30.2366,-93.3774,79.99,90,1,0.0,clear sky
582,Kalachinsk,RU,55.0529,74.5751,44.06,82,99,12.71,overcast clouds
583,Japura,ID,-0.3167,102.35,75.79,95,100,3.02,overcast clouds
584,Minnedosa,CA,50.2453,-99.8436,61.36,50,0,10.33,clear sky
585,Kungurtug,RU,50.5994,97.5228,62.64,35,4,0.22,clear sky
586,Christchurch,NZ,-43.5333,172.6333,60.48,52,95,3.0,overcast clouds
587,Niihama,JP,33.9593,133.3167,84.88,66,30,6.51,scattered clouds
588,Limulunga,ZM,-15.0969,23.1376,73.78,47,97,11.36,overcast clouds
589,Sabang,ID,5.8933,95.3214,81.86,71,100,10.38,overcast clouds
590,Winslow,US,35.0242,-110.6974,80.78,51,1,1.01,light rain
591,Aksarka,RU,66.5606,67.7975,32.0,98,100,26.06,snow
592,Katsuura,JP,35.1333,140.3,82.44,66,94,25.55,overcast clouds
593,Kulhudhuffushi,MV,6.6221,73.07,82.27,77,50,8.72,scattered clouds
594,Roald,NO,62.5833,6.1333,57.33,82,90,3.44,overcast clouds
595,Kurilsk,RU,45.2333,147.8833,56.93,94,100,5.99,overcast clouds
596,Panjakent,TJ,39.4952,67.6093,64.2,15,0,5.06,clear sky
597,Kananga,CD,-5.8958,22.4178,69.58,92,100,7.18,overcast clouds
598,Klaksvik,FO,62.2266,-6.589,54.52,88,100,22.28,overcast clouds
599,Lodwar,KE,3.1191,35.5973,77.72,63,83,1.88,light rain
600,Zheleznodorozhnyy,RU,55.7503,38.0042,41.52,73,100,10.18,light rain
601,Mweka,CD,-4.85,21.5667,68.83,93,100,0.87,overcast clouds
602,Hun,LY,29.1268,15.9477,77.86,32,0,8.37,clear sky
603,Mbigou,GA,-1.9005,11.906,66.94,97,100,2.35,light rain
604,Mao,ES,39.8885,4.2658,73.96,78,0,4.61,clear sky
605,Santa Maria,BR,-29.6842,-53.8069,61.9,94,0,5.75,clear sky
606,Morrope,PE,-6.5417,-80.0111,63.48,78,23,14.54,few clouds
607,Fort Nelson,CA,58.8053,-122.7002,45.99,81,75,3.44,broken clouds
608,Moutier,CH,47.2782,7.3695,57.47,92,40,1.14,scattered clouds
609,Cilegon,ID,-6.0174,106.0538,87.69,68,100,5.14,overcast clouds
610,Salalah,OM,17.0151,54.0924,80.69,89,75,5.75,broken clouds
611,Turukhansk,RU,65.8167,87.9833,46.42,72,100,10.67,light rain
612,Kuytun,RU,54.3419,101.5036,57.15,71,97,6.46,overcast clouds
613,Akdepe,TM,42.0551,59.3788,55.49,51,1,10.16,clear sky
614,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.36,78,11,6.85,few clouds
615,Alofi,NU,-19.0595,-169.9187,84.09,70,4,10.36,light rain
616,Aksu,CN,41.1231,80.2644,77.97,23,0,3.29,clear sky
617,Kysyl-Syr,RU,63.8986,122.7617,41.9,48,97,11.21,overcast clouds
618,Nouadhibou,MR,20.931,-17.0347,75.04,80,91,8.55,overcast clouds
619,Maceio,BR,-9.6658,-35.7353,72.84,94,20,4.61,few clouds
620,Cananea,MX,30.95,-110.3,72.79,64,0,3.11,clear sky
621,Snasa,NO,64.2457,12.3778,40.8,86,100,5.73,overcast clouds
622,Dharchula,IN,29.85,80.5333,77.18,83,38,3.6,scattered clouds
623,Bandar-E Lengeh,IR,26.5579,54.8807,89.71,74,7,6.91,clear sky
624,Agadez,NE,19.75,10.25,83.23,14,44,4.32,scattered clouds
625,Cervo,ES,43.6702,-7.4101,49.19,76,64,7.54,broken clouds
626,Ndele,CF,8.4109,20.6473,69.15,97,99,1.34,overcast clouds
627,Hay River,CA,60.8156,-115.7999,49.98,76,75,3.44,broken clouds
628,Dhidhdhoo,MV,6.8833,73.1,82.27,78,55,8.81,broken clouds
629,Arona,ES,28.0996,-16.681,66.83,70,20,1.01,few clouds
630,Kerema,PG,-7.9631,145.7785,79.29,88,83,4.7,light rain
631,Terney,RU,45.0503,136.6092,66.92,32,52,3.15,broken clouds
632,Pemba,MZ,-12.974,40.5178,74.1,83,20,12.66,few clouds
633,Wewak,PG,-3.5534,143.6268,82.24,80,95,4.9,light rain
634,Krasnoselkup,RU,65.7,82.4667,41.7,82,83,11.59,broken clouds
635,Kidal,ML,18.4411,1.4078,86.68,13,0,6.96,clear sky
636,Rexburg,US,43.826,-111.7897,69.31,44,1,17.27,haze
637,Siguiri,GN,11.6667,-9.5,72.91,93,75,1.3,broken clouds
638,Pingliang,CN,35.5392,106.6861,66.47,55,39,4.99,scattered clouds
639,Conde,BR,-7.2597,-34.9075,72.86,88,20,5.75,few clouds
640,Hovd,MN,48.0056,91.6419,64.33,32,0,5.26,clear sky
641,Qingdao,CN,36.0986,120.3719,71.2,100,90,6.71,light rain
642,Almaznyy,RU,48.0448,40.045,55.54,57,97,11.1,overcast clouds
643,North Augusta,US,33.5018,-81.9651,78.15,78,20,0.0,few clouds
644,San Policarpo,PH,12.1791,125.5072,83.16,75,100,3.47,light rain
645,Bad Liebenzell,DE,48.7667,8.7333,54.03,93,78,3.29,broken clouds
646,Belaya Gora,RU,68.5333,146.4167,32.99,67,100,15.73,overcast clouds
647,Soyo,AO,-6.1349,12.3689,71.13,81,22,5.17,few clouds
648,Pantelho,MX,16.9333,-92.55,59.5,98,20,2.91,few clouds
649,Crossville,US,35.949,-85.0269,68.52,99,20,1.01,few clouds
650,Neuquen,AR,-38.9516,-68.0591,48.09,61,0,0.0,clear sky
651,General Roca,AR,-39.0333,-67.5833,48.6,33,5,8.34,clear sky
652,Yeppoon,AU,-23.1333,150.7333,82.18,54,2,9.37,clear sky
653,Barra Do Garcas,BR,-15.89,-52.2567,76.51,24,3,1.77,clear sky
654,Rio Grande,BR,-32.035,-52.0986,62.94,93,46,8.05,scattered clouds
655,Asfi,MA,32.2994,-9.2372,67.87,79,0,12.33,clear sky
656,Roswell,US,34.0232,-84.3616,74.98,97,75,0.0,mist
657,Hukuntsi,BW,-24.0,21.75,62.4,43,45,13.0,scattered clouds
658,Canavieiras,BR,-15.675,-38.9472,68.27,84,6,2.59,clear sky
659,Kaseda,JP,31.4167,130.3167,81.63,75,21,3.4,few clouds
660,Winton,US,37.3894,-120.6133,79.05,50,1,9.22,clear sky
661,Naliya,IN,23.2667,68.8333,83.59,79,99,11.03,overcast clouds
662,Bichura,RU,50.5881,107.6022,65.32,57,58,1.61,broken clouds
663,Ialibu,PG,-6.2821,143.9935,70.43,94,100,2.37,overcast clouds
664,Revelstoke,CA,50.9832,-118.2023,51.82,87,75,6.91,broken clouds
665,Auki,SB,-8.7676,160.7034,84.65,69,45,6.91,scattered clouds
666,Port-Gentil,GA,-0.7193,8.7815,77.0,80,100,10.38,overcast clouds
667,Praia,CV,14.9215,-23.5087,79.34,94,40,2.3,scattered clouds
668,Lamu,KE,-2.2717,40.902,77.22,86,16,13.49,few clouds
669,Xuddur,SO,4.1213,43.8894,71.19,70,84,14.16,broken clouds
670,Altay,CN,47.8667,88.1167,69.28,29,3,4.74,clear sky
671,San Jeronimo,PE,-11.9472,-75.2829,51.13,68,22,3.44,few clouds
672,Guaymas,MX,27.9333,-110.9,88.88,68,8,4.94,clear sky
673,Baykit,RU,61.67,96.37,49.01,77,85,3.02,overcast clouds
674,Eyl,SO,7.9803,49.8164,78.67,78,90,17.63,overcast clouds
675,Shawville,CA,45.6001,-76.4827,56.21,72,51,4.27,broken clouds
676,Store Heddinge,DK,55.3097,12.3889,51.67,60,97,13.85,overcast clouds
677,Tsabong,BW,-26.0217,22.401,61.14,53,7,17.2,clear sky
678,Nanaimo,CA,49.1663,-123.936,59.09,78,75,4.61,broken clouds
679,Hatillo,PR,18.4863,-66.8254,79.11,87,2,8.63,clear sky
680,Braganca,BR,-1.0536,-46.7656,74.14,90,8,2.59,clear sky
681,Palmer,US,42.1584,-72.3287,70.97,82,75,0.0,broken clouds
682,Hit,IQ,33.6416,42.8251,79.23,30,0,6.53,clear sky
683,Kautokeino,NO,69.0125,23.0412,36.0,84,100,13.4,overcast clouds
684,Zavyalovo,RU,54.5053,82.4484,49.82,57,100,16.84,overcast clouds
685,Ciocanesti,RO,44.6,25.85,60.55,52,48,7.11,scattered clouds
686,Kashi,CN,39.4547,75.9797,73.22,24,0,8.95,clear sky
687,Mgachi,RU,51.05,142.2667,53.92,52,26,12.8,scattered clouds
688,Rundu,NA,-17.9333,19.7667,67.32,36,74,6.04,broken clouds
689,Werder,DE,52.3787,12.934,56.05,79,11,4.21,few clouds
690,Koumac,NC,-20.5667,164.2833,73.78,55,4,8.79,clear sky
691,Cobourg,DE,50.2667,10.9667,54.55,97,12,4.12,few clouds
692,Benguela,AO,-12.5763,13.4055,70.57,83,98,3.02,overcast clouds
693,Bogo,PH,11.0517,124.0055,85.98,69,49,3.51,scattered clouds
694,Agirish,RU,61.9247,63.0231,31.03,93,99,13.87,light snow
695,Mirnyy,RU,62.5353,113.9611,43.95,55,84,3.98,broken clouds
696,Maniitsoq,GL,65.4167,-52.9,35.17,52,3,8.28,clear sky
697,Seoul,KR,37.5683,126.9778,80.17,57,0,5.75,clear sky
698,Chara,RU,56.9064,118.2631,48.4,34,31,3.69,scattered clouds
699,Bhopal,IN,23.2667,77.4,73.63,94,75,5.75,mist
700,Praia Da Vitoria,PT,38.7333,-27.0667,66.76,88,75,8.32,broken clouds
701,Road Town,VG,18.4167,-64.6167,80.69,70,2,13.49,clear sky
702,Maryville,US,35.7565,-83.9705,72.09,98,75,5.75,broken clouds
703,Sirohi,IN,24.8833,72.8667,76.96,88,100,3.27,light rain
704,Moindou,NC,-21.6924,165.677,78.75,52,0,11.7,clear sky
